URLS,Restaurant_ID
https://www.zomato.com/hyderabad/happy-cane-sainikpuri-secunderabad,124
https://www.zomato.com/hyderabad/chillies-hafeezpet,125
https://www.zomato.com/hyderabad/mataam-al-turki-malakpet,126
https://www.zomato.com/hyderabad/shah-ghouse-spl-shawarma-gachibowli,127
https://www.zomato.com/hyderabad/new-green-bawarchi-langer-houz,128
https://www.zomato.com/hyderabad/pizza-point-1-karkhana-secunderabad,129
https://www.zomato.com/hyderabad/dosa-hut-1-kondapur,130
https://www.zomato.com/hyderabad/frio-bistro-gachibowli,131
https://www.zomato.com/hyderabad/biryani-u-gachibowli,132
https://www.zomato.com/hyderabad/dosa-hut-multicuisine-restaurant-kothaguda,133
https://www.zomato.com/hyderabad/rayudus-biryani-house-motinagar,134
https://www.zomato.com/hyderabad/harrys-the-pub-aditya-park-ameerpet,135
https://www.zomato.com/hyderabad/kiosk-fried-chicken-jubilee-hills,136
https://www.zomato.com/hyderabad/real-bawarchi-uppal-secunderabad,137
https://www.zomato.com/hyderabad/hello-paratha-ameerpet,138
https://www.zomato.com/hyderabad/the-sisa-shakes-kondapur,139
https://www.zomato.com/hyderabad/big-spice-restaurant-bar-habsiguda,140
https://www.zomato.com/hyderabad/natural-fruit-juice-kukatpally,141
https://www.zomato.com/hyderabad/shawarma-hot-and-cool-point-malakpet,142
https://www.zomato.com/hyderabad/truffle-tower-film-nagar,143
https://www.zomato.com/hyderabad/veerji-ka-dhaba-boiguda-secunderabad,144
https://www.zomato.com/hyderabad/sai-ram-tiffins-meals-lingampally,145
https://www.zomato.com/hyderabad/baba-bakery-falaknuma,146
https://www.zomato.com/hyderabad/king-of-kebabs-jubilee-hills,147
https://www.zomato.com/hyderabad/happy-homes-kukatpally,148
https://www.zomato.com/hyderabad/180-oven-1-banjara-hills,149
https://www.zomato.com/hyderabad/swaadh-hitech-city,150
https://www.zomato.com/hyderabad/5th-avenue-bakers-sainikpuri-secunderabad,151
https://www.zomato.com/hyderabad/milkshake-mafia-kondapur,152
https://www.zomato.com/hyderabad/the-rice-bar-gachibowli,153
https://www.zomato.com/hyderabad/shree-santosh-family-dhaba-lakdikapul,154
https://www.zomato.com/hyderabad/the-good-bowl-nacharam-secunderabad,155
https://www.zomato.com/hyderabad/cafe-sandwicho-gandipet,156
https://www.zomato.com/hyderabad/shahi-dastarkhwan-lakdikapul,157
https://www.zomato.com/hyderabad/jarlie-desserts-manikonda,158
https://www.zomato.com/hyderabad/ibrahims-koti,159
https://www.zomato.com/hyderabad/mana-dosa-manikonda,160
https://www.zomato.com/hyderabad/swagatham-family-restaurant-meerpet,161
https://www.zomato.com/hyderabad/cafeholic-begumpet,162
https://www.zomato.com/hyderabad/azam-hotel-mg-road-secunderabad,163
https://www.zomato.com/hyderabad/alchemy-lounge-ellaa-hotels-gachibowli,164
https://www.zomato.com/hyderabad/rfc-1-kukatpally,165
https://www.zomato.com/hyderabad/grill-cottage-kothaguda,166
https://www.zomato.com/hyderabad/udupys-ahar-kukatpally,167
https://www.zomato.com/hyderabad/k-grill-lingampally,168
https://www.zomato.com/hyderabad/planet-of-paratha-kitchen-madhapur,169
https://www.zomato.com/hyderabad/90-degrees-kompally,170
https://www.zomato.com/hyderabad/balaji-santosh-family-dhaba-as-rao-nagar-secunderabad,171
https://www.zomato.com/hyderabad/real-arabian-dhaba-chandrayanagutta,172
https://www.zomato.com/icecreamery,173
https://www.zomato.com/hyderabad/cyberspice-food-hub-lingampally,174
https://www.zomato.com/hyderabad/kitchen-engineers-healthy-hitech-city,175
https://www.zomato.com/hyderabad/indira-darshini-khairatabad,176
https://www.zomato.com/hyderabad/sri-shagun-mithai-vatika-himayath-nagar,177
https://www.zomato.com/hyderabad/doner-kebab-shop-banjara-hills,178
https://www.zomato.com/hyderabad/frozen-house-kukatpally,179
https://www.zomato.com/hyderabad/hyderabad-hosts-madhapur,180
https://www.zomato.com/hyderabad/crossroad-madhapur,181
https://www.zomato.com/hyderabad/chinese-pavilion-banjara-hills,182
https://www.zomato.com/hyderabad/wai-kiki-polynesian-resto-bar-gachibowli,183
https://www.zomato.com/hyderabad/blue-diamond-basheer-bagh,184
https://www.zomato.com/hyderabad/vertigo-the-high-life-banjara-hills,185
https://www.zomato.com/hyderabad/zings-northeast-kitchen-gachibowli,186
https://www.zomato.com/hyderabad/sizzling-joe-kukatpally,187
https://www.zomato.com/hyderabad/born-2-eat-jubilee-hills,188
https://www.zomato.com/hyderabad/hamza-multi-cuisine-restaurant-uppal-secunderabad,189
https://www.zomato.com/hyderabad/roadhouse-19-vanasthalipuram,190
https://www.zomato.com/hyderabad/celebrations-banjara-hills,191
https://www.zomato.com/hyderabad/mak-siddiqui-restaurant-1-mehdipatnam,192
https://www.zomato.com/hyderabad/cakezone-madhapur,193
https://www.zomato.com/hyderabad/delight-delicious-manikonda,194
https://www.zomato.com/hyderabad/zafars-fine-dine-tolichowki,195
https://www.zomato.com/hyderabad/sree-krishna-ameerpet,196
https://www.zomato.com/hyderabad/nakshatra-restaurant-bowenpally-secunderabad,197
https://www.zomato.com/hyderabad/vishnu-priya-udupi-ameerpet,198
https://www.zomato.com/hyderabad/gumagumalu-s-r-nagar,199
https://www.zomato.com/hyderabad/karachi-cafe-gachibowli,200
https://www.zomato.com/hyderabad/kolkata-house-kondapur,201
https://www.zomato.com/hyderabad/house-of-milkshakes-kothapet,202
https://www.zomato.com/hyderabad/tumpa-bengali-food-madhapur,203
https://www.zomato.com/hyderabad/al-labbaik-shawarma-mehdipatnam,204
https://www.zomato.com/hyderabad/liquor-lounge-boduppal,205
https://www.zomato.com/hyderabad/desi-adda-kondapur,206
https://www.zomato.com/hyderabad/fusion-of-biryanis-kondapur,207
https://www.zomato.com/hyderabad/kumbakarnas-restaurant-1-tarnaka,208
https://www.zomato.com/hyderabad/sri-ayyappa-lingampally,209
https://www.zomato.com/hyderabad/kshetra-khairatabad,210
https://www.zomato.com/hyderabad/the-blue-shawarma-yousufguda,211
https://www.zomato.com/hyderabad/italia-ellaa-hotels-gachibowli,212
https://www.zomato.com/hyderabad/collage-hyatt-hyderabad-gachibowli-gachibowli,213
https://www.zomato.com/hyderabad/sri-sai-thirumala-mess-tiffins-nallakunta,214
https://www.zomato.com/hyderabad/d-pizza-as-rao-nagar-secunderabad,215
https://www.zomato.com/hyderabad/mr-pulao-dilsukhnagar,216
https://www.zomato.com/hyderabad/naivedyam-ameerpet,217
https://www.zomato.com/hyderabad/sammis-shawarma-srinagar-colony,218
https://www.zomato.com/hyderabad/baskin-robbins-hitech-city,219
https://www.zomato.com/hyderabad/mahati-restro-bar-nagole,220
https://www.zomato.com/hyderabad/golden-bakery-railway-station-road-secunderabad,221
https://www.zomato.com/hyderabad/f3-kitchen-somajiguda,222
https://www.zomato.com/hyderabad/queens-burger-gachibowli,223
https://www.zomato.com/hyderabad/laxman-ki-bandi-begum-bazaar,224
https://www.zomato.com/cafedeloco,225
https://www.zomato.com/hyderabad/telangana-spice-kitchen-jubilee-hills,226
https://www.zomato.com/hyderabad/eaters-den-panjagutta,227
https://www.zomato.com/hyderabad/sitara-grand-miyapur,228
https://www.zomato.com/hyderabad/sai-ram-mess-hitech-city,229
https://www.zomato.com/hyderabad/hungers-kitchen-gachibowli,230
https://www.zomato.com/hyderabad/shawarma-corner-banjara-hills,231
